,Datum,Average_Temperature,Max_Temperature,Total_Rain_Duration,Average_Pressure,Average_Global_Radiation,Cloudiness,Moon Phase (%),IsVacationAargau,IsVacationZug,IsVacationSchwyz,IsVacationSt_gallen,IsVacationThurgau,IsVacationSchaffhausen,publicHolidayAargau,publicHolidayZug,publicHolidaySchwyz,publicHolidayStGallen,publicHolidayThurgau,publicHolidaySchaffhausen,publicHolidayZurich,Date_Occurrences,Weekday,Aargau_Week_After_Holiday,Aargau_First_Week_of_Holiday,Zug_Week_After_Holiday,Zug_First_Week_of_Holiday,Schwyz_Week_After_Holiday,Schwyz_First_Week_of_Holiday,St_gallen_Week_After_Holiday,St_gallen_First_Week_of_Holiday,Schaffhausen_Week_After_Holiday,Schaffhausen_First_Week_of_Holiday,Thurgau_Week_After_Holiday,Thurgau_First_Week_of_Holiday,Zurich_Week_After_Holiday,Zurich_First_Week_of_Holiday,Average_Temperature_5day_mean,Max_Temperature_5day_mean,Total_Rain_Duration_5day_mean,Average_Pressure_5day_mean,Average_Global_Radiation_5day_mean,Cloudiness_5day_mean
643,2020-10-05,11.973333333333334,13.896666666666668,106.06666666666666,958.91,79.86,0.6400466666666667,91.46373748779295,1,1,1,1,1,1,0,0,0,0,0,0,0,5,Monday,0,0,0,1,0,0,0,0,0,0,0,1,0,0,13.228666666666665,16.795333333333335,109.11599999999999,952.6533333333333,116.16999999999999,0.6279433333333333
644,2020-10-06,13.13,16.316666666666666,109.55333333333331,961.01,92.88,0.6357066666666666,85.52042388916016,1,1,1,1,1,1,0,0,0,0,0,0,0,7,Tuesday,0,0,0,1,0,0,0,0,0,0,0,1,0,0,13.068000000000001,16.105333333333334,130.28133333333332,951.2446666666667,101.56599999999997,0.6328113333333334
645,2020-10-07,11.846666666666666,13.12,184.7433333333333,967.9166666666666,85.5,0.6381666666666667,78.24070739746094,1,1,1,1,1,1,0,0,0,0,0,0,0,10,Wednesday,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12.851999999999999,15.802000000000001,146.38333333333333,951.8506666666666,98.66999999999997,0.6337766666666667
646,2020-10-08,13.75,17.790000000000003,0.4566666666666667,973.4366666666666,136.4,0.6212,69.81071472167969,1,1,1,1,1,1,0,0,0,0,0,0,0,14,Thursday,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12.278666666666666,14.890666666666666,183.32066666666665,956.8593333333332,104.04199999999996,0.631986
647,2020-10-09,14.636666666666668,18.84,0.0,971.9666666666668,137.83,0.6207233333333333,60.44879531860352,1,1,1,1,1,1,0,0,0,0,0,0,0,11,Friday,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12.804000000000002,15.654666666666667,114.36266666666666,962.5393333333334,109.61199999999997,0.6301293333333333
648,2020-10-10,12.113333333333337,14.24,337.51,972.01,42.83,0.65239,50.419551849365234,0,1,0,1,1,1,0,0,0,0,0,0,0,3,Saturday,1,0,0,0,1,0,0,0,0,0,0,1,0,0,13.067333333333334,15.992666666666668,80.16399999999999,966.6479999999999,106.49399999999999,0.6311686666666667
649,2020-10-11,8.97,11.27,65.95333333333333,970.5633333333334,79.52,0.64016,40.05476760864258,0,1,0,1,1,1,0,0,0,0,0,0,0,0,Sunday,1,0,0,0,1,0,0,0,0,0,0,1,0,0,13.095333333333334,16.06133333333333,126.45266666666666,969.268,99.08799999999998,0.6336373333333334
650,2020-10-12,8.04,10.22,1.2733333333333332,970.1966666666668,65.63,0.64479,29.776763916015625,0,1,0,1,1,1,0,0,0,0,0,0,0,13,Monday,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12.263333333333334,15.051999999999998,117.73266666666666,971.1786666666667,96.41599999999997,0.634528
651,2020-10-13,8.483333333333334,11.453333333333331,0.09,962.81,113.92,0.6286933333333333,20.1138973236084,0,1,0,1,1,1,0,0,0,0,0,0,0,10,Tuesday,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11.502,14.472,81.03866666666667,971.6346666666666,92.44199999999998,0.6358526666666666
652,2020-10-14,8.133333333333333,11.533333333333331,0.0,961.8166666666666,143.16,0.6189466666666666,11.691920280456545,0,1,0,1,1,1,0,0,0,0,0,0,0,12,Wednesday,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10.448666666666668,13.204666666666665,80.96533333333333,969.5093333333334,87.94599999999998,0.6373513333333334
653,2020-10-15,7.543333333333333,8.33,195.84666666666664,963.27,27.51,0.6574966666666667,5.183000564575195,0,1,0,1,1,1,0,0,0,0,0,0,0,11,Thursday,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9.148,11.743333333333332,80.96533333333333,967.4793333333333,89.01199999999997,0.636996
654,2020-10-16,8.78,9.85,401.65333333333336,966.8,33.77,0.6554099999999999,1.204516887664795,0,1,0,1,1,1,0,0,0,0,0,0,0,11,Friday,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.234,10.561333333333334,52.63266666666666,965.7313333333334,85.94799999999996,0.6380173333333333
655,2020-10-17,9.016666666666666,10.826666666666666,46.79666666666666,968.4633333333333,60.95,0.64635,0.1866217404603958,0,1,0,1,1,1,0,0,0,0,0,0,0,4,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.196,10.277333333333333,119.77266666666667,964.9786666666666,76.79799999999997,0.6410673333333333
656,2020-10-18,9.56,12.153333333333334,0.0,972.19,96.06,0.6346466666666667,2.2583584785461426,0,1,0,1,1,0,0,0,0,0,0,0,0,1,Sunday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.391333333333332,10.398666666666665,128.87733333333333,964.632,75.86199999999998,0.6413793333333333
657,2020-10-19,8.423333333333334,12.336666666666666,0.0,971.85,107.53,0.6308233333333333,7.208499431610107,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Monday,0,0,1,0,0,0,1,0,1,0,1,0,0,0,8.606666666666666,10.538666666666666,128.85933333333332,966.508,72.28999999999998,0.6425700000000001
658,2020-10-20,10.32,15.63,0.0,966.9,103.87,0.6320433333333333,14.542838096618652,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Tuesday,0,0,1,0,0,0,1,0,1,0,1,0,0,0,8.664666666666665,10.699333333333332,128.85933333333332,968.5146666666666,65.16399999999997,0.6449453333333333
659,2020-10-21,12.333333333333334,15.14,2.263333333333333,963.36,48.95,0.65035,23.607147216796875,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Wednesday,0,0,1,0,0,0,1,0,1,0,1,0,0,0,9.22,12.159333333333333,89.69000000000001,969.2406666666666,80.43599999999998,0.6398546666666667
660,2020-10-22,13.583333333333334,18.27,143.6233333333333,968.27,84.78,0.6384066666666667,33.71738052368164,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Thursday,0,0,1,0,0,0,1,0,1,0,1,0,0,0,9.930666666666667,13.217333333333334,9.812,968.5526666666667,83.47199999999998,0.6388426666666666
661,2020-10-23,13.556666666666668,14.303333333333333,1152.2066666666667,966.74,18.99,0.6603366666666667,44.25202560424805,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Friday,0,0,1,0,0,0,1,0,1,0,1,0,0,0,10.844000000000001,14.706,29.17733333333333,968.5140000000001,88.23799999999997,0.637254
662,2020-10-24,13.023333333333332,16.073333333333334,59.16666666666666,968.64,97.57,0.6341433333333334,54.69392395019531,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Saturday,0,0,1,0,0,0,1,0,1,0,1,0,0,0,11.643333333333334,15.136000000000001,259.6186666666666,967.424,72.82399999999998,0.6423920000000001
663,2020-10-25,11.553333333333333,16.313333333333333,0.0,960.7866666666667,116.88,0.6277066666666666,64.63285064697266,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sunday,0,0,1,0,0,0,1,0,0,0,1,0,0,0,12.563333333333334,15.883333333333335,271.45200000000006,966.7819999999999,70.83199999999998,0.643056
664,2020-10-26,8.126666666666667,11.723333333333334,663.7033333333333,958.7466666666666,10.02,0.6633266666666667,73.74775695800781,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.809999999999999,16.02,271.45200000000006,965.5593333333334,73.43399999999998,0.6421886666666667
665,2020-10-27,8.986666666666666,11.82,6.53,962.8566666666666,68.32,0.6438933333333333,81.78411865234375,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.968666666666667,15.336666666666668,403.74,964.6366666666667,65.64799999999998,0.6447839999999999
666,2020-10-28,10.946666666666667,14.073333333333332,264.9166666666667,966.3766666666668,56.83,0.6477233333333333,88.53534698486328,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.049333333333333,14.046666666666667,376.32133333333337,963.5540000000001,62.35599999999997,0.6458813333333333
667,2020-10-29,11.693333333333332,12.496666666666668,356.0366666666667,972.0466666666666,29.0,0.657,93.83161163330078,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.527333333333335,14.000666666666666,198.86333333333337,963.4813333333334,69.92399999999996,0.6433586666666666
668,2020-10-30,13.036666666666669,16.253333333333334,0.3166666666666666,975.8233333333334,95.19,0.6349366666666666,97.53590393066406,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.261333333333333,13.285333333333332,258.23733333333337,964.1626666666667,56.209999999999965,0.64793
669,2020-10-31,8.91,12.243333333333334,10.44,974.1266666666668,70.45,0.6431833333333333,99.54544830322266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.558,13.273333333333335,258.3006666666667,967.1699999999998,51.87199999999997,0.649376
670,2020-11-01,10.613333333333332,13.410000000000002,133.06,971.8033333333332,42.73,0.6524233333333332,99.7958984375,0,0,0,0,0,0,1,1,1,1,0,1,0,4,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.714666666666668,13.377333333333334,127.64800000000005,970.2460000000001,63.95799999999997,0.6453473333333333
671,2020-11-02,16.896666666666665,21.72,0.0266666666666666,970.02,102.5,0.6325,98.26556396484376,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.040000000000001,13.695333333333332,152.95400000000004,972.0353333333333,58.839999999999975,0.6470533333333333
672,2020-11-03,13.136666666666663,16.503333333333334,287.40333333333336,974.3266666666668,17.38,0.6608733333333333,94.97795104980467,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.229999999999999,15.224666666666668,99.97600000000004,972.7639999999999,67.97399999999998,0.6440086666666667
673,2020-11-04,8.316666666666668,9.886666666666668,133.36333333333334,978.5866666666668,18.77,0.66041,90.00223541259766,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.518666666666665,16.026,86.24933333333338,973.22,65.64999999999998,0.6447833333333333
674,2020-11-05,9.23,10.34,0.0,982.9633333333333,20.54,0.65982,83.45263671875,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.574666666666666,14.752666666666666,112.8586666666667,973.7726666666667,50.36599999999998,0.649878
675,2020-11-06,8.76,10.293333333333331,0.0,980.5033333333334,59.84,0.6467200000000001,75.48900604248047,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.638666666666664,14.372,110.7706666666667,975.54,40.38399999999997,0.6532053333333334
676,2020-11-07,8.556666666666667,11.273333333333332,0.0,976.6233333333332,74.57,0.64181,66.32148742675781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.267999999999997,13.748666666666669,84.15866666666672,977.2800000000001,43.805999999999976,0.6520646666666666
677,2020-11-08,8.193333333333333,11.316666666666668,0.0,974.8533333333334,66.67,0.6444433333333334,56.22136306762695,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,11.659333333333333,84.15333333333339,978.6006666666668,38.21999999999998,0.6539266666666667
678,2020-11-09,8.466666666666667,13.026666666666666,0.0,974.5133333333332,78.57,0.6404766666666667,45.538211822509766,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.611333333333334,10.622,26.672666666666714,978.7059999999999,48.077999999999975,0.6506406666666666
679,2020-11-10,7.28,10.476666666666668,2.0,976.32,58.22,0.6472600000000001,34.71955490112305,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.641333333333332,11.25,0.0,977.8913333333333,60.037999999999975,0.6466540000000001
680,2020-11-11,7.5,8.61,4.316666666666666,975.2866666666667,25.37,0.65821,24.322961807250977,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.251333333333333,11.277333333333333,0.4000000000000455,976.5626666666667,67.57399999999997,0.644142
681,2020-11-12,10.68,15.0,0.0,972.6666666666666,82.94,0.63902,15.00442886352539,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.999333333333334,10.940666666666667,1.2633333333333787,975.5193333333333,60.67999999999997,0.64644
682,2020-11-13,9.69,14.503333333333332,0.0,972.34,88.18,0.6372733333333334,7.465308666229248,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.424,11.686,1.2633333333333787,974.7280000000001,62.35399999999997,0.6458820000000001
683,2020-11-14,9.673333333333334,14.95,0.0,971.27,90.57,0.6364766666666667,2.351156234741211,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.723333333333333,12.323333333333332,1.2633333333333787,974.2253333333334,66.65599999999998,0.644448
684,2020-11-15,9.953333333333331,14.43,69.42666666666666,966.4933333333332,84.63,0.6384566666666667,0.1224801838397979,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.964666666666668,12.708,1.2633333333333787,973.5766666666666,69.05599999999997,0.643648
685,2020-11-16,10.54,12.463333333333331,240.20666666666668,971.1166666666668,58.97,0.64701,0.9461284875869752,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.499333333333333,13.498666666666665,14.748666666666711,971.6113333333333,74.33799999999998,0.6418873333333334
686,2020-11-17,9.283333333333331,12.323333333333332,0.0,978.47,82.83,0.6390566666666667,4.659769058227539,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.107333333333333,14.269333333333332,61.92666666666671,970.7773333333332,81.05799999999998,0.6396473333333333
687,2020-11-18,7.213333333333334,11.856666666666667,0.0,976.9966666666668,70.79,0.6430699999999999,10.827569007873535,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.828,13.733999999999998,61.92666666666671,971.9380000000001,81.03599999999997,0.6396546666666667
688,2020-11-19,8.39,11.946666666666667,142.47666666666666,976.6466666666666,16.74,0.6610866666666667,18.85647201538086,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.332666666666666,13.204666666666665,61.92666666666671,972.8693333333333,77.55799999999998,0.640814
689,2020-11-20,6.126666666666666,7.283333333333334,97.32333333333334,982.07,52.11,0.6492966666666667,28.11856842041016,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.075999999999999,12.604,90.42200000000005,973.9446666666666,62.79199999999999,0.6457360000000001
690,2020-11-21,3.0066666666666664,5.919999999999999,0.0,982.2566666666668,79.91,0.64003,38.03821563720703,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.310666666666666,11.174666666666665,96.00133333333338,977.0600000000001,56.287999999999975,0.6479039999999999
691,2020-11-22,2.2266666666666666,5.596666666666667,0.0,978.6066666666666,63.44,0.64552,48.13199615478516,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.803999999999999,9.866,47.96000000000005,979.2880000000001,60.47599999999998,0.6465080000000001
692,2020-11-23,4.9,9.15,0.0,978.36,59.18,0.64694,58.01142501831055,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.392666666666667,8.520666666666667,47.96000000000005,979.3153333333333,56.59799999999998,0.6478006666666667
693,2020-11-24,4.213333333333334,5.196666666666666,0.0,974.7166666666668,39.12,0.6536266666666667,67.36541748046875,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93,7.979333333333332,47.96000000000005,979.5880000000001,54.275999999999975,0.6485746666666666
694,2020-11-25,3.0033333333333334,3.9166666666666665,0.0,971.6033333333334,20.63,0.65979,75.93678283691406,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.094666666666667,6.629333333333333,19.46466666666672,979.202,58.751999999999974,0.6470826666666667
695,2020-11-26,3.19,4.495,0.0,973.0533333333332,28.95,0.6570166666666667,83.50155639648438,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47,5.9559999999999995,0.0,977.1086666666666,52.455999999999975,0.6491813333333333
696,2020-11-27,2.505,3.2,0.0,970.59,26.49,0.6578366666666667,89.85527038574219,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.506666666666667,5.670999999999999,0.0,975.268,42.263999999999974,0.6525786666666666
697,2020-11-28,2.11,3.01,0.0,967.8833333333332,12.55,0.6624833333333333,94.80765533447266,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5623333333333336,5.191666666666666,0.0,973.6646666666668,34.87399999999998,0.655042
698,2020-11-29,2.0,3.305,0.0,970.74,6.75,0.6644166666666667,98.1850814819336,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0043333333333333,3.9636666666666662,0.0,971.5693333333332,25.54799999999998,0.6581506666666667
699,2020-11-30,1.325,2.23,0.0,974.3233333333332,13.79,0.66207,99.83921813964844,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5616666666666665,3.5853333333333333,0.0,970.774,19.073999999999977,0.6603086666666667
700,2020-12-01,1.58,2.49,434.83,966.39,10.37,0.66321,99.6592254638672,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.226,3.2479999999999998,0.0,971.3179999999999,17.705999999999978,0.6607646666666667
701,2020-12-02,1.865,2.505,0.4066666666666667,963.025,23.24,0.6589200000000001,97.58457946777344,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.904,2.847,86.96600000000005,969.9853333333333,13.989999999999977,0.6620033333333333
702,2020-12-03,2.265,4.4,0.0,954.725,57.15,0.6476166666666666,93.61590576171876,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7759999999999998,2.708,87.04733333333338,968.4723333333332,13.339999999999979,0.66222
703,2020-12-04,1.805,3.35,43.85,940.41,17.62,0.6607933333333333,87.8223876953125,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.807,2.986,87.04733333333338,965.8406666666666,22.259999999999977,0.6592466666666666
704,2020-12-05,2.83,3.62,305.26666666666665,947.605,19.08,0.6603066666666667,80.34613800048828,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.768,2.995,95.81733333333338,959.7746666666666,24.433999999999976,0.6585219999999999
705,2020-12-06,2.135,3.405,553.7233333333334,948.625,13.55,0.66215,71.4056396484375,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.069,3.2730000000000006,156.8706666666667,954.4309999999999,25.491999999999976,0.6581693333333334
706,2020-12-07,2.315,3.72,172.95666666666668,950.26,17.14,0.6609533333333334,61.30061340332031,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18,3.4560000000000004,180.64933333333337,950.878,26.127999999999975,0.6579573333333334
707,2020-12-08,1.635,2.565,0.0,951.04,16.31,0.66123,50.41952133178711,0,0,0,0,0,0,1,1,1,0,0,0,0,9,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,3.6990000000000003,215.15933333333336,948.325,24.907999999999976,0.658364
708,2020-12-09,2.023333333333333,2.85,655.0533333333333,959.01,6.63,0.6644566666666667,39.24712371826172,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1439999999999997,3.332,215.15933333333336,947.588,16.739999999999977,0.6610866666666667
709,2020-12-10,1.5433333333333332,2.286666666666666,0.0166666666666666,956.66,11.91,0.6626966666666667,28.36433982849121,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1876666666666664,3.232,337.4,951.308,14.541999999999977,0.6618193333333334
710,2020-12-11,1.0,2.6333333333333333,4.206666666666667,951.2233333333334,21.95,0.65935,18.427879333496094,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.930333333333333,2.965333333333333,276.3500000000001,953.119,13.107999999999976,0.6622973333333333
711,2020-12-12,5.046666666666667,6.523333333333333,242.86666666666667,951.34,15.15,0.6616166666666666,10.11724090576172,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7033333333333331,2.811,166.44666666666672,953.6386666666667,14.787999999999977,0.6617373333333333
712,2020-12-13,5.763333333333333,6.516666666666667,233.36,962.88,14.95,0.6616833333333333,4.046821594238281,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2496666666666667,3.371666666666667,180.42866666666671,953.8546666666667,14.389999999999977,0.6618700000000001
713,2020-12-14,3.6566666666666663,5.653333333333333,0.0,964.4466666666668,43.48,0.6521733333333334,0.661045491695404,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.075333333333333,4.162,227.1006666666667,956.2226666666666,14.117999999999975,0.6619606666666666
714,2020-12-15,5.413333333333333,7.646666666666666,19.07,965.1466666666666,20.24,0.65992,0.1496131718158722,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4019999999999997,4.722666666666666,96.09000000000006,957.3100000000001,21.48799999999998,0.659504
715,2020-12-16,4.79,5.62,0.0,968.67,26.98,0.6576733333333333,2.420259952545166,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.176,5.794666666666666,99.90066666666672,959.0073333333333,23.153999999999975,0.6589486666666666
716,2020-12-17,5.47,7.899999999999999,0.0,973.9966666666666,42.92,0.6523599999999999,7.141197204589844,0,0,0,0,0,0,0,0,0,0,0,0,0,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.933999999999999,6.392,99.05933333333338,962.4966666666667,24.159999999999975,0.6586133333333333
717,2020-12-18,3.9333333333333336,5.52,0.0,974.5633333333334,41.52,0.6528266666666667,13.83145809173584,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.018666666666666,6.667333333333334,50.48600000000005,967.028,29.713999999999977,0.656762
718,2020-12-19,1.9266666666666663,3.76,0.6166666666666667,971.3933333333334,23.35,0.6588833333333334,21.959806442260746,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Saturday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.652666666666667,6.467999999999999,3.8140000000000454,969.3646666666667,35.02799999999998,0.6549906666666666
719,2020-12-20,3.5666666666666664,5.823333333333333,47.63999999999999,972.1966666666668,49.17,0.6502766666666666,31.020099639892575,0,1,0,1,0,0,0,0,0,0,0,0,0,2,Sunday,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.306666666666667,6.089333333333332,3.937333333333379,970.7540000000001,31.00199999999998,0.6563326666666667
720,2020-12-21,6.09,7.893333333333333,416.2633333333333,973.1866666666666,20.0,0.66,40.57088851928711,1,1,0,1,1,0,0,0,0,0,0,0,0,11,Monday,0,1,0,1,0,0,0,1,0,0,0,1,0,0,3.9373333333333336,5.724666666666666,9.651333333333378,972.1640000000001,36.787999999999975,0.6544040000000001
721,2020-12-22,11.003333333333332,14.25,130.68666666666667,972.3233333333334,44.58,0.6518066666666668,50.24372100830078,1,1,0,1,1,0,0,0,0,0,0,0,0,6,Tuesday,0,1,0,1,0,0,0,1,0,0,0,1,0,0,4.197333333333333,6.179333333333332,92.90400000000004,973.0673333333334,35.391999999999975,0.6548693333333333
722,2020-12-23,10.446666666666667,13.883333333333336,159.50333333333333,967.6433333333334,27.58,0.6574733333333334,59.73165512084961,1,1,0,1,1,0,0,0,0,0,0,0,0,9,Wednesday,0,1,0,1,0,0,0,1,0,0,0,1,0,0,5.303999999999999,7.449333333333333,119.04133333333338,972.7326666666668,35.723999999999975,0.6547586666666667
723,2020-12-24,7.88,9.883333333333333,531.3366666666667,963.6133333333332,35.53,0.6548233333333333,68.7691879272461,1,1,1,1,1,1,0,0,0,0,0,0,0,7,Thursday,0,1,0,1,0,1,0,1,0,1,0,1,0,0,6.6066666666666665,9.122,150.94200000000006,971.3486666666668,32.93599999999998,0.655688
724,2020-12-25,2.796666666666667,3.8666666666666663,154.10666666666668,968.87,15.21,0.6615966666666667,77.11170959472656,1,1,1,1,1,1,1,1,1,1,1,1,1,2,Friday,0,1,0,1,0,1,0,1,0,1,0,1,0,0,7.797333333333333,10.346666666666668,257.08600000000007,969.7926666666666,35.37199999999998,0.654876
725,2020-12-26,0.6233333333333334,2.4,0.0,973.98,53.58,0.6488066666666666,84.51942443847656,1,1,1,1,1,1,1,1,1,1,1,1,1,2,Saturday,0,1,0,0,0,1,0,1,0,1,0,1,0,0,7.643333333333333,9.955333333333332,278.3793333333334,969.1273333333335,28.579999999999977,0.65714
